date,contract,contract1,is_change,symbol
2021/5/14,SF2109,SF2109,0,SF
2021/5/17,SF2109,SF2109,0,SF
2021/5/18,SF2109,SF2109,0,SF
2021/5/19,SF2109,SF2109,0,SF
2021/5/20,SF2109,SF2109,0,SF
2021/5/21,SF2109,SF2109,0,SF
2021/5/24,SF2109,SF2109,0,SF
2021/5/25,SF2109,SF2109,0,SF
2021/5/26,SF2109,SF2109,0,SF
2021/5/27,SF2109,SF2109,0,SF
2021/5/28,SF2109,SF2109,0,SF
2021/5/31,SF2109,SF2109,0,SF
2021/6/1,SF2109,SF2109,0,SF
2021/6/2,SF2109,SF2109,0,SF
2021/6/3,SF2109,SF2109,0,SF
2021/6/4,SF2109,SF2109,0,SF
2021/6/7,SF2109,SF2109,0,SF
2021/6/8,SF2109,SF2109,0,SF
2021/6/9,SF2109,SF2109,0,SF
2021/6/10,SF2109,SF2109,0,SF
2021/6/11,SF2109,SF2109,0,SF
2021/6/15,SF2109,SF2109,0,SF
2021/6/16,SF2109,SF2109,0,SF
2021/6/17,SF2109,SF2109,0,SF
2021/6/18,SF2109,SF2109,0,SF
2021/6/21,SF2109,SF2109,0,SF
2021/6/22,SF2109,SF2109,0,SF
2021/6/23,SF2109,SF2109,0,SF
2021/6/24,SF2109,SF2109,0,SF
2021/6/25,SF2109,SF2109,0,SF
2021/6/28,SF2109,SF2109,0,SF
2021/6/29,SF2109,SF2109,0,SF
2021/6/30,SF2109,SF2109,0,SF
2021/7/1,SF2109,SF2109,0,SF
2021/7/2,SF2109,SF2109,0,SF
2021/7/5,SF2109,SF2109,0,SF
2021/7/6,SF2109,SF2109,0,SF
2021/7/7,SF2109,SF2109,0,SF
2021/7/8,SF2109,SF2109,0,SF
2021/7/9,SF2109,SF2109,0,SF
2021/7/12,SF2109,SF2109,0,SF
2021/7/13,SF2109,SF2109,0,SF
2021/7/14,SF2109,SF2109,0,SF
2021/7/15,SF2109,SF2109,0,SF
2021/7/16,SF2109,SF2109,0,SF
2021/7/19,SF2109,SF2109,0,SF
2021/7/20,SF2109,SF2109,0,SF
2021/7/21,SF2109,SF2109,0,SF
2021/7/22,SF2109,SF2109,0,SF
2021/7/23,SF2109,SF2109,0,SF
2021/7/26,SF2109,SF2109,0,SF
2021/7/27,SF2109,SF2109,0,SF
2021/7/28,SF2109,SF2109,0,SF
2021/7/29,SF2109,SF2109,0,SF
2021/7/30,SF2109,SF2109,0,SF
2021/8/2,SF2109,SF2109,0,SF
2021/8/3,SF2109,SF2109,0,SF
2021/8/4,SF2109,SF2109,0,SF
2021/8/5,SF2109,SF2109,0,SF
2021/8/6,SF2109,SF2109,0,SF
2021/8/9,SF2109,SF2109,0,SF
2021/8/10,SF2109,SF2109,0,SF
2021/8/11,SF2109,SF2109,0,SF
2021/8/12,SF2109,SF2109,0,SF
2021/8/13,SF2109,SF2109,0,SF
2021/8/16,SF2109,SF2109,0,SF
2021/8/17,SF2201,SF2109,1,SF
2021/8/18,SF2201,SF2201,0,SF
2021/8/19,SF2201,SF2201,0,SF
2021/8/20,SF2201,SF2201,0,SF
2021/8/23,SF2201,SF2201,0,SF
2021/8/24,SF2201,SF2201,0,SF
2021/8/25,SF2201,SF2201,0,SF
2021/8/26,SF2201,SF2201,0,SF
2021/8/27,SF2201,SF2201,0,SF
2021/8/30,SF2201,SF2201,0,SF
2021/8/31,SF2201,SF2201,0,SF
2021/9/1,SF2201,SF2201,0,SF
2021/9/2,SF2201,SF2201,0,SF
2021/9/3,SF2201,SF2201,0,SF
2021/9/6,SF2201,SF2201,0,SF
2021/9/7,SF2201,SF2201,0,SF
2021/9/8,SF2201,SF2201,0,SF
2021/9/9,SF2201,SF2201,0,SF
2021/9/10,SF2201,SF2201,0,SF
2021/9/13,SF2201,SF2201,0,SF
2021/9/14,SF2201,SF2201,0,SF
2021/9/15,SF2201,SF2201,0,SF
2021/9/16,SF2201,SF2201,0,SF
2021/9/17,SF2201,SF2201,0,SF
2021/9/22,SF2201,SF2201,0,SF
2021/9/23,SF2201,SF2201,0,SF
2021/9/24,SF2201,SF2201,0,SF
2021/9/27,SF2201,SF2201,0,SF
2021/9/28,SF2201,SF2201,0,SF
2021/9/29,SF2201,SF2201,0,SF
2021/9/30,SF2201,SF2201,0,SF
2021/10/8,SF2201,SF2201,0,SF
2021/10/11,SF2201,SF2201,0,SF
2021/10/12,SF2201,SF2201,0,SF
2021/10/13,SF2201,SF2201,0,SF
2021/10/14,SF2201,SF2201,0,SF
2021/10/15,SF2201,SF2201,0,SF
2021/10/18,SF2201,SF2201,0,SF
2021/10/19,SF2201,SF2201,0,SF
2021/10/20,SF2201,SF2201,0,SF
2021/10/21,SF2201,SF2201,0,SF
2021/10/22,SF2201,SF2201,0,SF
2021/10/25,SF2201,SF2201,0,SF
2021/10/26,SF2201,SF2201,0,SF
2021/10/27,SF2201,SF2201,0,SF
2021/10/28,SF2201,SF2201,0,SF
2021/10/29,SF2201,SF2201,0,SF
2021/11/1,SF2201,SF2201,0,SF
2021/11/2,SF2201,SF2201,0,SF
2021/11/3,SF2201,SF2201,0,SF
2021/11/4,SF2201,SF2201,0,SF
2021/11/5,SF2201,SF2201,0,SF
2021/11/8,SF2201,SF2201,0,SF
2021/11/9,SF2201,SF2201,0,SF
2021/11/10,SF2201,SF2201,0,SF
2021/11/11,SF2201,SF2201,0,SF
2021/11/12,SF2201,SF2201,0,SF
2021/11/15,SF2201,SF2201,0,SF
2021/11/16,SF2201,SF2201,0,SF
2021/11/17,SF2201,SF2201,0,SF
2021/11/18,SF2201,SF2201,0,SF
2021/11/19,SF2201,SF2201,0,SF
2021/11/22,SF2201,SF2201,0,SF
2021/11/23,SF2201,SF2201,0,SF
2021/11/24,SF2201,SF2201,0,SF
2021/11/25,SF2201,SF2201,0,SF
2021/11/26,SF2201,SF2201,0,SF
2021/11/29,SF2201,SF2201,0,SF
2021/11/30,SF2201,SF2201,0,SF
2021/12/1,SF2201,SF2201,0,SF
2021/12/2,SF2201,SF2201,0,SF
2021/12/3,SF2201,SF2201,0,SF
2021/12/6,SF2201,SF2201,0,SF
2021/12/7,SF2201,SF2201,0,SF
2021/12/8,SF2201,SF2201,0,SF
2021/12/9,SF2201,SF2201,0,SF
2021/12/10,SF2201,SF2201,0,SF
2021/12/13,SF2201,SF2201,0,SF
2021/12/14,SF2201,SF2201,0,SF
2021/12/15,SF2201,SF2201,0,SF
2021/12/16,SF2201,SF2201,0,SF
2021/12/17,SF2201,SF2201,0,SF
2021/12/20,SF2205,SF2201,1,SF
2021/12/21,SF2205,SF2205,0,SF
2021/12/22,SF2205,SF2205,0,SF
2021/12/23,SF2205,SF2205,0,SF
2021/12/24,SF2205,SF2205,0,SF
2021/12/27,SF2205,SF2205,0,SF
2021/12/28,SF2205,SF2205,0,SF
2021/12/29,SF2205,SF2205,0,SF
2021/12/30,SF2205,SF2205,0,SF
2021/12/31,SF2205,SF2205,0,SF
2022/1/4,SF2205,SF2205,0,SF
2022/1/5,SF2205,SF2205,0,SF
2022/1/6,SF2205,SF2205,0,SF
2022/1/7,SF2205,SF2205,0,SF
2022/1/10,SF2205,SF2205,0,SF
2022/1/11,SF2205,SF2205,0,SF
2022/1/12,SF2205,SF2205,0,SF
2022/1/13,SF2205,SF2205,0,SF
2022/1/14,SF2205,SF2205,0,SF
2022/1/17,SF2205,SF2205,0,SF
2022/1/18,SF2205,SF2205,0,SF
2022/1/19,SF2205,SF2205,0,SF
2022/1/20,SF2205,SF2205,0,SF
2022/1/21,SF2205,SF2205,0,SF
2022/1/24,SF2205,SF2205,0,SF
2022/1/25,SF2205,SF2205,0,SF
2022/1/26,SF2205,SF2205,0,SF
2022/1/27,SF2205,SF2205,0,SF
2022/1/28,SF2205,SF2205,0,SF
2022/2/7,SF2205,SF2205,0,SF
2022/2/8,SF2205,SF2205,0,SF
2022/2/9,SF2205,SF2205,0,SF
2022/2/10,SF2205,SF2205,0,SF
2022/2/11,SF2205,SF2205,0,SF
2022/2/14,SF2205,SF2205,0,SF
2022/2/15,SF2205,SF2205,0,SF
2022/2/16,SF2205,SF2205,0,SF
2022/2/17,SF2205,SF2205,0,SF
2022/2/18,SF2205,SF2205,0,SF
2022/2/21,SF2205,SF2205,0,SF
2022/2/22,SF2205,SF2205,0,SF
2022/2/23,SF2205,SF2205,0,SF
2022/2/24,SF2205,SF2205,0,SF
2022/2/25,SF2205,SF2205,0,SF
2022/2/28,SF2205,SF2205,0,SF
2022/3/1,SF2205,SF2205,0,SF
2022/3/2,SF2205,SF2205,0,SF
2022/3/3,SF2205,SF2205,0,SF
2022/3/4,SF2205,SF2205,0,SF
2022/3/7,SF2205,SF2205,0,SF
2022/3/8,SF2205,SF2205,0,SF
2022/3/9,SF2205,SF2205,0,SF
2022/3/10,SF2205,SF2205,0,SF
2022/3/11,SF2205,SF2205,0,SF
2022/3/14,SF2205,SF2205,0,SF
2022/3/15,SF2205,SF2205,0,SF
2022/3/16,SF2205,SF2205,0,SF
2022/3/17,SF2205,SF2205,0,SF
2022/3/18,SF2205,SF2205,0,SF
2022/3/21,SF2205,SF2205,0,SF
2022/3/22,SF2205,SF2205,0,SF
2022/3/23,SF2205,SF2205,0,SF
2022/3/24,SF2205,SF2205,0,SF
2022/3/25,SF2205,SF2205,0,SF
2022/3/28,SF2205,SF2205,0,SF
2022/3/29,SF2205,SF2205,0,SF
2022/3/30,SF2205,SF2205,0,SF
2022/3/31,SF2205,SF2205,0,SF
2022/4/1,SF2205,SF2205,0,SF
2022/4/6,SF2205,SF2205,0,SF
2022/4/7,SF2205,SF2205,0,SF
2022/4/8,SF2205,SF2205,0,SF
2022/4/11,SF2205,SF2205,0,SF
2022/4/12,SF2205,SF2205,0,SF
2022/4/13,SF2205,SF2205,0,SF
2022/4/14,SF2209,SF2205,1,SF
2022/4/15,SF2209,SF2209,0,SF
2022/4/18,SF2209,SF2209,0,SF
2022/4/19,SF2209,SF2209,0,SF
2022/4/20,SF2209,SF2209,0,SF
2022/4/21,SF2209,SF2209,0,SF
2022/4/22,SF2209,SF2209,0,SF
2022/4/25,SF2209,SF2209,0,SF
2022/4/26,SF2209,SF2209,0,SF
2022/4/27,SF2209,SF2209,0,SF
2022/4/28,SF2209,SF2209,0,SF
2022/4/29,SF2209,SF2209,0,SF
2022/5/5,SF2209,SF2209,0,SF
2022/5/6,SF2209,SF2209,0,SF
2022/5/9,SF2209,SF2209,0,SF
2022/5/10,SF2209,SF2209,0,SF
2022/5/11,SF2209,SF2209,0,SF
2022/5/12,SF2209,SF2209,0,SF
2022/5/13,SF2209,SF2209,0,SF
2022/5/16,SF2209,SF2209,0,SF
2022/5/17,SF2209,SF2209,0,SF
2022/5/18,SF2209,SF2209,0,SF
2022/5/19,SF2209,SF2209,0,SF
2022/5/20,SF2209,SF2209,0,SF
2022/5/23,SF2209,SF2209,0,SF
2022/5/24,SF2209,SF2209,0,SF
2022/5/25,SF2209,SF2209,0,SF
2022/5/26,SF2209,SF2209,0,SF
2022/5/27,SF2209,SF2209,0,SF
2022/5/30,SF2209,SF2209,0,SF
2022/5/31,SF2209,SF2209,0,SF
2022/6/1,SF2209,SF2209,0,SF
2022/6/2,SF2209,SF2209,0,SF
2022/6/6,SF2209,SF2209,0,SF
2022/6/7,SF2209,SF2209,0,SF
2022/6/8,SF2209,SF2209,0,SF
2022/6/9,SF2209,SF2209,0,SF
2022/6/10,SF2209,SF2209,0,SF
2022/6/13,SF2209,SF2209,0,SF
2022/6/14,SF2209,SF2209,0,SF
2022/6/15,SF2209,SF2209,0,SF
2022/6/16,SF2209,SF2209,0,SF
2022/6/17,SF2209,SF2209,0,SF
2022/6/20,SF2209,SF2209,0,SF
2022/6/21,SF2209,SF2209,0,SF
2022/6/22,SF2209,SF2209,0,SF
2022/6/23,SF2209,SF2209,0,SF
2022/6/24,SF2209,SF2209,0,SF
2022/6/27,SF2209,SF2209,0,SF
2022/6/28,SF2209,SF2209,0,SF
2022/6/29,SF2209,SF2209,0,SF
2022/6/30,SF2209,SF2209,0,SF
2022/7/1,SF2209,SF2209,0,SF
2022/7/4,SF2209,SF2209,0,SF
2022/7/5,SF2209,SF2209,0,SF
2022/7/6,SF2209,SF2209,0,SF
2022/7/7,SF2209,SF2209,0,SF
2022/7/8,SF2209,SF2209,0,SF
2022/7/11,SF2209,SF2209,0,SF
2022/7/12,SF2209,SF2209,0,SF
2022/7/13,SF2209,SF2209,0,SF
2022/7/14,SF2209,SF2209,0,SF
2022/7/15,SF2209,SF2209,0,SF
2022/7/18,SF2209,SF2209,0,SF
2022/7/19,SF2209,SF2209,0,SF
2022/7/20,SF2209,SF2209,0,SF
2022/7/21,SF2209,SF2209,0,SF
2022/7/22,SF2209,SF2209,0,SF
2022/7/25,SF2209,SF2209,0,SF
2022/7/26,SF2209,SF2209,0,SF
2022/7/27,SF2209,SF2209,0,SF
2022/7/28,SF2209,SF2209,0,SF
2022/7/29,SF2209,SF2209,0,SF
2022/8/1,SF2209,SF2209,0,SF
2022/8/2,SF2209,SF2209,0,SF
2022/8/3,SF2209,SF2209,0,SF
2022/8/4,SF2209,SF2209,0,SF
2022/8/5,SF2209,SF2209,0,SF
2022/8/8,SF2209,SF2209,0,SF
2022/8/9,SF2209,SF2209,0,SF
2022/8/10,SF2209,SF2209,0,SF
2022/8/11,SF2209,SF2209,0,SF
2022/8/12,SF2209,SF2209,0,SF
2022/8/15,SF2209,SF2209,0,SF
2022/8/16,SF2209,SF2209,0,SF
2022/8/17,SF2209,SF2209,0,SF
2022/8/18,SF2209,SF2209,0,SF
2022/8/19,SF2210,SF2209,1,SF
2022/8/22,SF2210,SF2210,0,SF
2022/8/23,SF2210,SF2210,0,SF
2022/8/24,SF2210,SF2210,0,SF
2022/8/25,SF2210,SF2210,0,SF
2022/8/26,SF2210,SF2210,0,SF
2022/8/29,SF2210,SF2210,0,SF
2022/8/30,SF2210,SF2210,0,SF
2022/8/31,SF2210,SF2210,0,SF
2022/9/1,SF2210,SF2210,0,SF
2022/9/2,SF2210,SF2210,0,SF
2022/9/5,SF2210,SF2210,0,SF
2022/9/6,SF2210,SF2210,0,SF
2022/9/7,SF2210,SF2210,0,SF
2022/9/8,SF2210,SF2210,0,SF
2022/9/9,SF2210,SF2210,0,SF
2022/9/13,SF2210,SF2210,0,SF
2022/9/14,SF2211,SF2210,1,SF
2022/9/15,SF2211,SF2211,0,SF
2022/9/16,SF2211,SF2211,0,SF
2022/9/19,SF2211,SF2211,0,SF
2022/9/20,SF2211,SF2211,0,SF
2022/9/21,SF2211,SF2211,0,SF
2022/9/22,SF2211,SF2211,0,SF
2022/9/23,SF2211,SF2211,0,SF
2022/9/26,SF2211,SF2211,0,SF
2022/9/27,SF2211,SF2211,0,SF
2022/9/28,SF2211,SF2211,0,SF
2022/9/29,SF2211,SF2211,0,SF
2022/9/30,SF2211,SF2211,0,SF
2022/10/10,SF2211,SF2211,0,SF
2022/10/11,SF2211,SF2211,0,SF
2022/10/12,SF2211,SF2211,0,SF
2022/10/13,SF2211,SF2211,0,SF
2022/10/14,SF2211,SF2211,0,SF
2022/10/17,SF2211,SF2211,0,SF
2022/10/18,SF2211,SF2211,0,SF
2022/10/19,SF2211,SF2211,0,SF
2022/10/20,SF2211,SF2211,0,SF
2022/10/21,SF2301,SF2211,1,SF
2022/10/24,SF2301,SF2301,0,SF
2022/10/25,SF2301,SF2301,0,SF
2022/10/26,SF2301,SF2301,0,SF
2022/10/27,SF2301,SF2301,0,SF
2022/10/28,SF2301,SF2301,0,SF
2022/10/31,SF2301,SF2301,0,SF
2022/11/1,SF2301,SF2301,0,SF
2022/11/2,SF2301,SF2301,0,SF
2022/11/3,SF2301,SF2301,0,SF
2022/11/4,SF2301,SF2301,0,SF
2022/11/7,SF2301,SF2301,0,SF
2022/11/8,SF2301,SF2301,0,SF
2022/11/9,SF2301,SF2301,0,SF
2022/11/10,SF2301,SF2301,0,SF
2022/11/11,SF2301,SF2301,0,SF
2022/11/14,SF2301,SF2301,0,SF
2022/11/15,SF2301,SF2301,0,SF
2022/11/16,SF2301,SF2301,0,SF
2022/11/17,SF2301,SF2301,0,SF
2022/11/18,SF2301,SF2301,0,SF
2022/11/21,SF2301,SF2301,0,SF
2022/11/22,SF2301,SF2301,0,SF
2022/11/23,SF2301,SF2301,0,SF
2022/11/24,SF2301,SF2301,0,SF
2022/11/25,SF2301,SF2301,0,SF
2022/11/28,SF2301,SF2301,0,SF
2022/11/29,SF2301,SF2301,0,SF
2022/11/30,SF2301,SF2301,0,SF
2022/12/1,SF2301,SF2301,0,SF
2022/12/2,SF2301,SF2301,0,SF
2022/12/5,SF2301,SF2301,0,SF
2022/12/6,SF2301,SF2301,0,SF
2022/12/7,SF2301,SF2301,0,SF
2022/12/8,SF2301,SF2301,0,SF
2022/12/9,SF2301,SF2301,0,SF
2022/12/12,SF2301,SF2301,0,SF
2022/12/13,SF2301,SF2301,0,SF
2022/12/14,SF2301,SF2301,0,SF
2016/1/4,SN1605,SF2301,1,SN
2016/1/5,SN1605,SN1605,0,SN
2016/1/6,SN1605,SN1605,0,SN
2016/1/7,SN1605,SN1605,0,SN
2016/1/8,SN1605,SN1605,0,SN
2016/1/11,SN1605,SN1605,0,SN
2016/1/12,SN1605,SN1605,0,SN
2016/1/13,SN1605,SN1605,0,SN
2016/1/14,SN1605,SN1605,0,SN
2016/1/15,SN1605,SN1605,0,SN
2016/1/18,SN1605,SN1605,0,SN
2016/1/19,SN1605,SN1605,0,SN
2016/1/20,SN1605,SN1605,0,SN
2016/1/21,SN1605,SN1605,0,SN
2016/1/22,SN1605,SN1605,0,SN
2016/1/25,SN1605,SN1605,0,SN
2016/1/26,SN1605,SN1605,0,SN
2016/1/27,SN1605,SN1605,0,SN
2016/1/28,SN1605,SN1605,0,SN
2016/1/29,SN1605,SN1605,0,SN
2016/2/1,SN1605,SN1605,0,SN
2016/2/2,SN1605,SN1605,0,SN
2016/2/3,SN1605,SN1605,0,SN
2016/2/4,SN1605,SN1605,0,SN
2016/2/5,SN1605,SN1605,0,SN
2016/2/15,SN1605,SN1605,0,SN
2016/2/16,SN1605,SN1605,0,SN
2016/2/17,SN1605,SN1605,0,SN
2016/2/18,SN1605,SN1605,0,SN
2016/2/19,SN1605,SN1605,0,SN
2016/2/22,SN1605,SN1605,0,SN
2016/2/23,SN1605,SN1605,0,SN
2016/2/24,SN1605,SN1605,0,SN
2016/2/25,SN1605,SN1605,0,SN
2016/2/26,SN1605,SN1605,0,SN
2016/2/29,SN1605,SN1605,0,SN
2016/3/1,SN1605,SN1605,0,SN
2016/3/2,SN1605,SN1605,0,SN
2016/3/3,SN1605,SN1605,0,SN
2016/3/4,SN1605,SN1605,0,SN
2016/3/7,SN1605,SN1605,0,SN
2016/3/8,SN1605,SN1605,0,SN
2016/3/9,SN1605,SN1605,0,SN
2016/3/10,SN1605,SN1605,0,SN
2016/3/11,SN1605,SN1605,0,SN
2016/3/14,SN1605,SN1605,0,SN
2016/3/15,SN1605,SN1605,0,SN
2016/3/16,SN1605,SN1605,0,SN
2016/3/17,SN1605,SN1605,0,SN
2016/3/18,SN1605,SN1605,0,SN
2016/3/21,SN1605,SN1605,0,SN
2016/3/22,SN1605,SN1605,0,SN
2016/3/23,SN1605,SN1605,0,SN
2016/3/24,SN1605,SN1605,0,SN
2016/3/25,SN1605,SN1605,0,SN
2016/3/28,SN1605,SN1605,0,SN
2016/3/29,SN1605,SN1605,0,SN
2016/3/30,SN1605,SN1605,0,SN
2016/3/31,SN1605,SN1605,0,SN
2016/4/1,SN1605,SN1605,0,SN
2016/4/5,SN1605,SN1605,0,SN
2016/4/6,SN1605,SN1605,0,SN
2016/4/7,SN1605,SN1605,0,SN
2016/4/8,SN1605,SN1605,0,SN
2016/4/11,SN1605,SN1605,0,SN
2016/4/12,SN1605,SN1605,0,SN
2016/4/13,SN1605,SN1605,0,SN
2016/4/14,SN1605,SN1605,0,SN
2016/4/15,SN1605,SN1605,0,SN
2016/4/18,SN1605,SN1605,0,SN
2016/4/19,SN1605,SN1605,0,SN
2016/4/20,SN1605,SN1605,0,SN
2016/4/21,SN1605,SN1605,0,SN
2016/4/22,SN1605,SN1605,0,SN
2016/4/25,SN1605,SN1605,0,SN
2016/4/26,SN1605,SN1605,0,SN
2016/4/27,SN1605,SN1605,0,SN
2016/4/28,SN1605,SN1605,0,SN
2016/4/29,SN1605,SN1605,0,SN
2016/5/3,SN1609,SN1605,1,SN
2016/5/4,SN1609,SN1609,0,SN
2016/5/5,SN1609,SN1609,0,SN
2016/5/6,SN1609,SN1609,0,SN
2016/5/9,SN1609,SN1609,0,SN
2016/5/10,SN1609,SN1609,0,SN
2016/5/11,SN1609,SN1609,0,SN
2016/5/12,SN1609,SN1609,0,SN
2016/5/13,SN1609,SN1609,0,SN
2016/5/16,SN1609,SN1609,0,SN
2016/5/17,SN1609,SN1609,0,SN
2016/5/18,SN1609,SN1609,0,SN
2016/5/19,SN1609,SN1609,0,SN
2016/5/20,SN1609,SN1609,0,SN
2016/5/23,SN1609,SN1609,0,SN
2016/5/24,SN1609,SN1609,0,SN
2016/5/25,SN1609,SN1609,0,SN
2016/5/26,SN1609,SN1609,0,SN
2016/5/27,SN1609,SN1609,0,SN
2016/5/30,SN1609,SN1609,0,SN
2016/5/31,SN1609,SN1609,0,SN
2016/6/1,SN1609,SN1609,0,SN
2016/6/2,SN1609,SN1609,0,SN
2016/6/3,SN1609,SN1609,0,SN
2016/6/6,SN1609,SN1609,0,SN
2016/6/7,SN1609,SN1609,0,SN
2016/6/8,SN1609,SN1609,0,SN
2016/6/13,SN1609,SN1609,0,SN
2016/6/14,SN1609,SN1609,0,SN
2016/6/15,SN1609,SN1609,0,SN
2016/6/16,SN1609,SN1609,0,SN
2016/6/17,SN1609,SN1609,0,SN
2016/6/20,SN1609,SN1609,0,SN
2016/6/21,SN1609,SN1609,0,SN
2016/6/22,SN1609,SN1609,0,SN
2016/6/23,SN1609,SN1609,0,SN
2016/6/24,SN1609,SN1609,0,SN
2016/6/27,SN1609,SN1609,0,SN
2016/6/28,SN1609,SN1609,0,SN
2016/6/29,SN1609,SN1609,0,SN
2016/6/30,SN1609,SN1609,0,SN
2016/7/1,SN1609,SN1609,0,SN
2016/7/4,SN1609,SN1609,0,SN
2016/7/5,SN1609,SN1609,0,SN
2016/7/6,SN1609,SN1609,0,SN
2016/7/7,SN1609,SN1609,0,SN
2016/7/8,SN1609,SN1609,0,SN
2016/7/11,SN1609,SN1609,0,SN
2016/7/12,SN1609,SN1609,0,SN
2016/7/13,SN1609,SN1609,0,SN
2016/7/14,SN1609,SN1609,0,SN
2016/7/15,SN1609,SN1609,0,SN
2016/7/18,SN1609,SN1609,0,SN
2016/7/19,SN1609,SN1609,0,SN
2016/7/20,SN1609,SN1609,0,SN
2016/7/21,SN1609,SN1609,0,SN
2016/7/22,SN1609,SN1609,0,SN
2016/7/25,SN1609,SN1609,0,SN
2016/7/26,SN1609,SN1609,0,SN
2016/7/27,SN1609,SN1609,0,SN
2016/7/28,SN1609,SN1609,0,SN
2016/7/29,SN1609,SN1609,0,SN
2016/8/1,SN1609,SN1609,0,SN
2016/8/2,SN1609,SN1609,0,SN
2016/8/3,SN1609,SN1609,0,SN
2016/8/4,SN1609,SN1609,0,SN
2016/8/5,SN1609,SN1609,0,SN
2016/8/8,SN1609,SN1609,0,SN
2016/8/9,SN1609,SN1609,0,SN
2016/8/10,SN1609,SN1609,0,SN
2016/8/11,SN1609,SN1609,0,SN
2016/8/12,SN1609,SN1609,0,SN
2016/8/15,SN1609,SN1609,0,SN
2016/8/16,SN1609,SN1609,0,SN
2016/8/17,SN1609,SN1609,0,SN
2016/8/18,SN1609,SN1609,0,SN
2016/8/19,SN1609,SN1609,0,SN
2016/8/22,SN1609,SN1609,0,SN
2016/8/23,SN1609,SN1609,0,SN
2016/8/24,SN1609,SN1609,0,SN
2016/8/25,SN1609,SN1609,0,SN
2016/8/26,SN1609,SN1609,0,SN
2016/8/29,SN1609,SN1609,0,SN
2016/8/30,SN1701,SN1609,1,SN
2016/8/31,SN1701,SN1701,0,SN
2016/9/1,SN1701,SN1701,0,SN
2016/9/2,SN1701,SN1701,0,SN
2016/9/5,SN1701,SN1701,0,SN
2016/9/6,SN1701,SN1701,0,SN
2016/9/7,SN1701,SN1701,0,SN
2016/9/8,SN1701,SN1701,0,SN
2016/9/9,SN1701,SN1701,0,SN
2016/9/12,SN1701,SN1701,0,SN
2016/9/13,SN1701,SN1701,0,SN
2016/9/14,SN1701,SN1701,0,SN
2016/9/19,SN1701,SN1701,0,SN
2016/9/20,SN1701,SN1701,0,SN
2016/9/21,SN1701,SN1701,0,SN
2016/9/22,SN1701,SN1701,0,SN
2016/9/23,SN1701,SN1701,0,SN
2016/9/26,SN1701,SN1701,0,SN
2016/9/27,SN1701,SN1701,0,SN
2016/9/28,SN1701,SN1701,0,SN
2016/9/29,SN1701,SN1701,0,SN
2016/9/30,SN1701,SN1701,0,SN
2016/10/10,SN1701,SN1701,0,SN
2016/10/11,SN1701,SN1701,0,SN
2016/10/12,SN1701,SN1701,0,SN
2016/10/13,SN1701,SN1701,0,SN
2016/10/14,SN1701,SN1701,0,SN
2016/10/17,SN1701,SN1701,0,SN
2016/10/18,SN1701,SN1701,0,SN
2016/10/19,SN1701,SN1701,0,SN
2016/10/20,SN1701,SN1701,0,SN
2016/10/21,SN1701,SN1701,0,SN
2016/10/24,SN1701,SN1701,0,SN
2016/10/25,SN1701,SN1701,0,SN
2016/10/26,SN1701,SN1701,0,SN
2016/10/27,SN1701,SN1701,0,SN
2016/10/28,SN1701,SN1701,0,SN
2016/10/31,SN1701,SN1701,0,SN
2016/11/1,SN1701,SN1701,0,SN
2016/11/2,SN1701,SN1701,0,SN
2016/11/3,SN1701,SN1701,0,SN
2016/11/4,SN1701,SN1701,0,SN
2016/11/7,SN1701,SN1701,0,SN
2016/11/8,SN1701,SN1701,0,SN
2016/11/9,SN1701,SN1701,0,SN
2016/11/10,SN1701,SN1701,0,SN
2016/11/11,SN1701,SN1701,0,SN
2016/11/14,SN1701,SN1701,0,SN
2016/11/15,SN1701,SN1701,0,SN
2016/11/16,SN1701,SN1701,0,SN
2016/11/17,SN1701,SN1701,0,SN
2016/11/18,SN1701,SN1701,0,SN
2016/11/21,SN1701,SN1701,0,SN
2016/11/22,SN1701,SN1701,0,SN
2016/11/23,SN1701,SN1701,0,SN
2016/11/24,SN1701,SN1701,0,SN
2016/11/25,SN1701,SN1701,0,SN
2016/11/28,SN1701,SN1701,0,SN
2016/11/29,SN1701,SN1701,0,SN
2016/11/30,SN1701,SN1701,0,SN
2016/12/1,SN1701,SN1701,0,SN
2016/12/2,SN1701,SN1701,0,SN
2016/12/5,SN1701,SN1701,0,SN
2016/12/6,SN1701,SN1701,0,SN
2016/12/7,SN1701,SN1701,0,SN
2016/12/8,SN1701,SN1701,0,SN
2016/12/9,SN1701,SN1701,0,SN
2016/12/12,SN1701,SN1701,0,SN
2016/12/13,SN1701,SN1701,0,SN
2016/12/14,SN1701,SN1701,0,SN
2016/12/15,SN1701,SN1701,0,SN
2016/12/16,SN1701,SN1701,0,SN
2016/12/19,SN1701,SN1701,0,SN
2016/12/20,SN1701,SN1701,0,SN
2016/12/21,SN1701,SN1701,0,SN
2016/12/22,SN1701,SN1701,0,SN
2016/12/23,SN1701,SN1701,0,SN
2016/12/26,SN1701,SN1701,0,SN
2016/12/27,SN1701,SN1701,0,SN
2016/12/28,SN1701,SN1701,0,SN
2016/12/29,SN1705,SN1701,1,SN
2016/12/30,SN1705,SN1705,0,SN
2017/1/3,SN1705,SN1705,0,SN
2017/1/4,SN1705,SN1705,0,SN
2017/1/5,SN1705,SN1705,0,SN
